Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),COOLSYS1 DEMAND INLET PIPE:Pipe Inlet Temperature [C](TimeStep),COOLSYS1 DEMAND INLET PIPE:Pipe Outlet Temperature [C](TimeStep),COOLSYS1 DEMAND OUTLET PIPE:Pipe Inlet Temperature [C](TimeStep),COOLSYS1 DEMAND OUTLET PIPE:Pipe Outlet Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer Clothes Not Comfortable Time [hr](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Winter Clothes Not Comfortable Time [hr](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep),CAV_1_FAN:Fan Electric Power [W](TimeStep),CAV_2_FAN:Fan Electric Power [W](TimeStep),VAV_1_FAN:Fan Electric Power [W](TimeStep),VAV_2_FAN:Fan Electric Power [W](TimeStep),COOLSYS1 CHILLER:Plant Temperature Source Component Mass Flow Rate [kg/s](TimeStep),COOLSYS1 CHILLER:Plant Temperature Source Component Inlet Temperature [C](TimeStep),COOLSYS1 CHILLER:Plant Temperature Source Component Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER:Plant Temperature Source Component Heat Transfer Rate [W](TimeStep) 
 06/08  20:00:00,18.3,7.15927827158057,7.41476268411601,12.4646955183698,12.7280378212151,331248.836859774,117325.747115538,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,60.,12.7943028376599,6.7,-1534162.73230456 
 06/08  20:01:00,18.2916666666667,7.13602262054242,7.39225438502703,12.4555102155029,12.7174168629872,291759.107410453,117322.821956467,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,60.,12.7895137640582,6.7,-1532957.14432548 
 06/08  20:02:00,18.2833333333333,7.11314433783848,7.36972873860504,12.4463355327918,12.7066627201187,291758.024163497,117322.833386637,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,60.,12.7843457859099,6.7,-1531656.17197675 
 06/08  20:03:00,18.275,7.090600983667,7.34718896449792,12.4368020615646,12.6957786262077,291756.548244496,117322.847529193,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,60.,12.7788178350582,6.7,-1530264.58110762 
 06/08  20:04:00,18.2666666666667,7.06837062069769,7.32463914454528,12.4273067134383,12.6847667659987,291755.182386649,117322.863609202,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,60.,12.772947384348,6.7,-1528786.77028308 
 06/08  20:05:00,18.2583333333333,7.04644338250525,7.30208696124723,12.4177953179284,12.6736294232436,291753.902593399,117322.881078306,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,60.,12.7667505867313,6.7,-1527226.8058021 
 06/08  20:06:00,18.25,7.02489443211007,7.27954483239691,12.4082337717051,12.6623696024579,291752.696119562,117322.899548005,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,59.9750097786316,12.7602425303857,6.7,-1524953.07268722 
 06/08  20:07:00,18.2416666666667,7.00430854977512,7.25703087038922,12.3986777827921,12.6509919579571,291751.551677058,117322.918742859,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,59.7958804940101,12.7534374090972,6.7,-1518691.17223273 
 06/08  20:08:00,18.2333333333333,6.98512819817367,7.23456910392696,12.3891227377582,12.6395036485468,291750.461538303,117322.938467526,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,59.6196794588492,12.7463487215643,6.7,-1512442.85682725 
 06/08  20:09:00,18.225,6.96725292565948,7.21219014165823,12.3795932515812,12.6279152888847,291749.419676533,117322.958583463,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,59.4465532610857,12.7389894979889,6.7,-1506215.45816295 
 06/08  20:10:00,18.2166666666667,6.95058974124006,7.18993249581544,12.3700570487444,12.6162416747715,291748.419172896,117322.97899243,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,59.2766931958198,12.7313725863628,6.7,-1500017.31705441 
 06/08  20:11:00,18.2083333333333,6.93505252962714,7.1678445649642,12.3605696635352,12.6045021416536,291747.453808827,117322.999624791,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,59.1103563374224,12.7235109410277,6.7,-1493858.38090515 
 06/08  20:12:00,18.2,6.92056151009666,7.14598647070382,12.3510990059672,12.5927204357614,291746.518423687,117323.020431218,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,58.9478980592766,12.7154178914413,6.7,-1487751.07919021 
 06/08  20:13:00,18.1916666666667,6.90704276195394,7.12443068345493,12.3416836834421,12.5809241053277,291745.60985908,117323.041376795,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,58.7895673353841,12.7071073772142,6.7,-1481705.20333602 
 06/08  20:14:00,18.1833333333333,6.89442777322895,7.10326034919999,12.3323709926659,12.5691433517986,291744.724538255,117323.062436835,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,58.6358366756558,12.6985940990741,6.7,-1475736.26356543 
 06/08  20:15:00,18.175,6.88265302971131,7.08256542359429,12.3231322569674,12.5574096052371,291743.860043436,117323.083593906,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,58.4870380326263,12.6898935796255,6.7,-1469856.31076717 
 06/08  20:16:00,18.1666666666667,6.87165965703178,7.06243703027862,12.314016597924,12.5457538927737,291743.013591448,117323.104835724,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,58.343514739043,12.6810221364951,6.7,-1464077.76545869 
 06/08  20:17:00,18.1583333333333,6.86139307688891,7.04296122613183,12.305069201797,12.5342052314631,291742.182607435,117323.126153656,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,58.2055673389093,12.6719967499384,6.7,-1458412.02455009 
 06/08  20:18:00,18.15,6.85180269922418,7.02421335135902,12.296291874044,12.5227892247151,291741.365853255,117323.147541652,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,58.0733704660557,12.6628348568597,6.7,-1452867.33941596 
 06/08  20:19:00,18.1416666666667,6.84284162297384,7.00625375028324,12.2876968003907,12.511526934879,291740.561651104,117323.168995499,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.9472006379634,12.6535540705589,6.7,-1447454.4633397 
 06/08  20:20:00,18.1333333333333,6.83446637484467,6.98912552738269,12.2793588816423,12.5004342486253,291739.768180736,117323.19051228,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.8269790472702,12.6441718863709,6.7,-1442175.16038779 
 06/08  20:21:00,18.125,6.82663667903848,6.97285409580764,12.2711918585918,12.4895216260118,291738.984699635,117323.212089995,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.7124920693746,12.6347054004998,6.7,-1437027.70203775 
 06/08  20:22:00,18.1166666666667,6.81931520813246,6.95744821003003,12.2633051300673,12.4787942125861,291738.209994747,117323.2337273,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.6036189905239,12.6251710117392,6.7,-1432012.48887333 
 06/08  20:23:00,18.1083333333333,6.81246735379736,6.9429021351917,12.2556114439966,12.4682523437786,291737.443604697,117323.255423306,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.500104606066,12.615584164851,6.7,-1427126.33221437 
 06/08  20:24:00,18.1,6.80606101724706,6.92919831990798,12.2481605457953,12.4578922740886,291736.684570749,117323.277177454,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.4017702988005,12.6059591509475,6.7,-1422367.66962618 
 06/08  20:25:00,18.0916666666667,6.80006641658356,6.91631026295979,12.2409303900825,12.4477071187217,291735.931844996,117323.298989412,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.3082930090386,12.5963089754432,6.7,-1417731.05581073 
 06/08  20:26:00,18.0833333333333,6.79445591023708,6.90420515313355,12.2339247247183,12.4376878357189,291735.184547912,117323.320859014,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.2194122250315,12.586645294926,6.7,-1413212.2946814 
 06/08  20:27:00,18.075,6.78920382773506,6.89284617374841,12.2271590013614,12.4278242165425,291734.442502303,117323.340884249,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.1348631850512,12.5769784081367,6.7,-1408806.7826547 
 06/08  20:28:00,18.0666666666667,6.78428631961712,6.88219438055521,12.2205630644558,12.418105809706,291733.705801404,117323.255315574,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,57.0543457650993,12.5673173139802,6.7,-1404508.76206634 
 06/08  20:29:00,18.0583333333333,6.77968121810498,6.87221013035409,12.214211028674,12.4085227098757,291732.973843916,117323.09512758,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.9775892551771,12.5576698148538,6.7,-1400312.94889079 
 06/08  20:30:00,18.05,6.7753679073435,6.86285412152889,12.2080476673126,12.3990661942117,291732.245905037,117322.977065198,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.9043399344102,12.548042652002,6.7,-1396214.25743514 
 06/08  20:31:00,18.0416666666667,6.77132720564201,6.85408810971895,12.2020593549904,12.3897291889545,291731.521409742,117322.901620798,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.8343512806972,12.5384416667171,6.7,-1392207.59808042 
 06/08  20:32:00,18.0333333333333,6.76754125680783,6.84587536103671,12.1962506360849,12.3805065577939,291730.799888508,117322.855128564,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.7674183393111,12.5288719710717,6.7,-1388288.75897839 
 06/08  20:33:00,18.025,6.7639934326464,6.83818092889266,12.1906010707449,12.3713952442403,291730.081953286,117322.828593009,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.7032787650469,12.5193381252118,6.7,-1384452.02523868 
 06/08  20:34:00,18.0166666666667,6.76066824075861,6.83097176474813,12.1851137394455,12.3623942400622,291729.367405189,117322.815954144,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.6417980143807,12.5098442980126,6.7,-1380694.7438175 
 06/08  20:35:00,18.0083333333333,6.75755124185263,6.82421677258983,12.1797756834603,12.3535044751125,291728.655665718,117322.813062341,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.5827191421898,12.5003944180682,6.7,-1377011.24559358 
 06/08  20:36:00,18.,6.75462897292231,6.81788676155844,12.174619118406,12.3447285691203,291727.946347124,117322.817043291,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.5259451544862,12.490992299609,6.7,-1373399.76014309 
 06/08  20:37:00,17.9916666666667,6.75188887529154,6.811954393516,12.1695654540823,12.3360705556562,291727.239076044,117322.825889984,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.4713088394273,12.4816417401629,6.7,-1369856.82417396 
 06/08  20:38:00,17.9833333333333,6.74931923323148,6.80639410204614,12.164642003301,12.3275355610257,291726.53404294,117322.838193156,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.4186050238407,12.4723466085109,6.7,-1366378.09742245 
 06/08  20:39:00,17.975,6.74690911294916,6.80118198466192,12.159844900676,12.3191294462466,291725.831471879,117322.852959458,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.367730197434,12.4631108916618,6.7,-1362961.75708247 
 06/08  20:40:00,17.9666666666667,6.74464830618713,6.79629570655752,12.155163703024,12.3108584727697,291725.13112488,117322.869486892,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.3185606692806,12.4539387162944,6.7,-1359605.54152553 
 06/08  20:41:00,17.9583333333333,6.74252728025647,6.79171440139481,12.1506003391076,12.302728984795,291724.432599353,117322.887278518,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.2709797576422,12.444834355909,6.7,-1356307.41109498 
 06/08  20:42:00,17.95,6.74053713116018,6.78741857512936,12.146141469148,12.294747124642,291723.735672753,117322.905982183,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.2248787640271,12.4358022166702,6.7,-1353065.56668121 
 06/08  20:43:00,17.9416666666667,6.73866953986621,6.78339001269612,12.1417500112715,12.2869185867944,291723.04047834,117322.925348195,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.1801771972275,12.426846806125,6.7,-1349878.92659243 
 06/08  20:44:00,17.9333333333333,6.73691673258976,6.7796116957567,12.1375035104004,12.2792484273736,291722.346891021,117322.945199465,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.1367564414519,12.4179726942081,6.7,-1346745.52061999 
 06/08  20:45:00,17.925,6.73527144365384,6.77606771842919,12.1333009749508,12.2717409096397,291721.655034301,117322.965410405,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.0945424837907,12.409184464638,6.7,-1343664.46718124 
 06/08  20:46:00,17.9166666666667,6.73372688066322,6.77274321353774,12.1292074256873,12.2643994038286,291720.964700854,117322.985891971,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.0534479107194,12.4004866599323,6.7,-1340634.56478231 
 06/08  20:47:00,17.9083333333333,6.73227669253541,6.76962428100925,12.1251861111069,12.2572263253298,291720.275689976,117323.006581056,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,56.0134090445323,12.3918837264882,6.7,-1337655.16836997 
 06/08  20:48:00,17.9,6.73091493973661,6.7666979236753,12.121213618508,12.2502231156795,291719.588153912,117323.027432967,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.9743535620055,12.383379960457,6.7,-1334725.40018743 
 06/08  20:49:00,17.8916666666667,6.72963606686309,6.76395198658731,12.1173204351373,12.2433902547656,291718.901949413,117323.048416081,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.9362129044179,12.3749794583085,6.7,-1331844.43523087 
 06/08  20:50:00,17.8833333333333,6.72843487695865,6.76137510054484,12.113484669477,12.2367273000035,291718.21686264,117323.069508042,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.8989230027158,12.3666860711549,6.7,-1329011.50714275 
 06/08  20:51:00,17.875,6.72730650755584,6.75895662922775,12.1097247223678,12.2302329455973,291717.533063465,117323.090693079,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.8624305764506,12.358503364505,6.7,-1326226.04758737 
 06/08  20:52:00,17.8666666666667,6.72624640843684,6.75668662067747,12.1060355051181,12.2239050981354,291716.850470696,117323.111960082,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.8266827504183,12.3504345850496,6.7,-1323487.43053939 
 06/08  20:53:00,17.8583333333333,6.72525032095109,6.75455576163292,12.1023564818484,12.2177409607109,291716.169135484,117323.13330125,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.7916361289074,12.342482634534,6.7,-1320795.18101983 
 06/08  20:54:00,17.85,6.72431425872909,6.75255533537183,12.0987874260187,12.2117371224588,291715.48898853,117323.154711125,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.7572511250656,12.3346500503958,6.7,-1318148.83504086 
 06/08  20:55:00,17.8416666666667,6.72343448984829,6.75067718294494,12.0952064228433,12.2058896504076,291714.809855786,117323.176185911,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.7234818880836,12.3269389942614,6.7,-1315547.69862161 
 06/08  20:56:00,17.8333333333333,6.7226075202308,6.74891366676411,12.0917259120991,12.2001941784451,291714.131535019,117323.197722988,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.6902809232374,12.3193512469891,6.7,-1312990.95668187 
 06/08  20:57:00,17.825,6.72183007795886,6.74725763564568,12.0882544647185,12.1946459902642,291713.454274869,117323.219320568,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.6576210144508,12.3118882074555,6.7,-1310478.18926932 
 06/08  20:58:00,17.8166666666667,6.72109909880307,6.7457023941929,12.0848112885747,12.1892401010942,291712.778202404,117323.240977453,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.6254530813178,12.3045508978455,6.7,-1308008.37875025 
 06/08  20:59:00,17.8083333333333,6.72041171266216,6.74424167190221,12.0814370148471,12.1839713279884,291712.103202431,117323.26269286,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.5937577449742,12.2973399725235,6.7,-1305581.12631314 
 06/08  21:00:00,17.8,6.71976523082351,6.74286959596399,12.0780815464449,12.1788343571912,291711.429141588,117323.284466304,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.5625097664642,12.2902557296283,6.7,-1303195.81617595 
 06/08  21:01:00,17.7633333333333,6.71915724495049,6.74158149176167,12.0716081182211,12.1738257264346,224073.229069648,117322.9064405,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.5106439299213,12.283299479434,6.7,-1300359.20273311 
 06/08  21:02:00,17.7266666666667,6.7185855420747,6.74037258953545,12.0627294528564,12.1689409936733,224070.084206019,117322.927287595,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.4469322397879,12.2764728559903,6.7,-1297278.62423995 
 06/08  21:03:00,17.69,6.71804791871333,6.73923791723788,12.05417112615,12.1641744989887,224067.028567513,117322.929448038,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.3843415678926,12.2697757068865,6.7,-1294257.97765065 
 06/08  21:04:00,17.6533333333333,6.71754224288361,6.7381728048978,12.0460195555441,12.1595205411821,224064.180689316,117322.822917205,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.3233603471525,12.2632067463701,6.7,-1291308.16858675 
 06/08  21:05:00,17.6166666666667,6.71706651975976,6.73717289000058,12.038181595349,12.1549733357803,224061.492529945,117322.668740535,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.2637213730627,12.2567644171897,6.7,-1288422.3748822 
 06/08  21:06:00,17.58,6.71661888530042,6.73623409045995,12.0306162602839,12.1505267645294,224058.935324096,117322.566947113,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.2052559929534,12.2504469320801,6.7,-1285596.05115962 
 06/08  21:07:00,17.5433333333333,6.71619759680533,6.73535258420659,12.0231886825162,12.1461739744701,224056.484607942,117322.501539786,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.1477726345095,12.2442522502843,6.7,-1282824.08376172 
 06/08  21:08:00,17.5066666666667,6.71580102434835,6.73452478807803,12.0159185976475,12.1419068092935,224054.122695633,117322.461168767,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.0911518844613,12.2381780278126,6.7,-1280102.99077414 
 06/08  21:09:00,17.47,6.7154276428359,6.73374734234797,12.0087596697269,12.1377151376129,224051.835514514,117322.438248185,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,55.0352606817967,12.2322215332455,6.7,-1277428.90119925 
 06/08  21:10:00,17.4333333333333,6.7150760248134,6.73301709632191,12.0016718317804,12.1335861658889,224049.609922698,117322.427602041,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.9799937181777,12.2263795304248,6.7,-1274798.48927552 
 06/08  21:11:00,17.3966666666667,6.71474483366716,6.73233109617376,11.9946559065971,12.1295038725443,224047.434921824,117322.425646398,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.9252659801512,12.2206481293706,6.7,-1272208.76389876 
 06/08  21:12:00,17.36,6.71443281735553,6.731686574356,11.9876952133763,12.1254487016724,224045.301679597,117322.429873705,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.8710045754182,12.2150226216602,6.7,-1269656.83936595 
 06/08  21:13:00,17.3233333333333,6.71413880255959,6.73108093938988,11.9807638099846,12.1213976265772,224043.204725186,117322.438516573,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.8171600976272,12.2094973192849,6.7,-1267140.16007135 
 06/08  21:14:00,17.2866666666667,6.71386168938196,6.7305117679693,11.9738660037775,12.1173246475182,224041.138399957,117322.450322872,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.7636333344445,12.204065424188,6.7,-1264654.77602506 
 06/08  21:15:00,17.25,6.71360044613898,6.72997679218004,11.9670010558909,12.1132016932585,224039.098759702,117322.464402342,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.7104491802272,12.1987189435087,6.7,-1262199.34218487 
 06/08  21:16:00,17.2133333333333,6.71335410477181,6.72947389450856,11.9601734668054,12.1089998826104,224037.081681589,117322.480120476,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.657474798958,12.1934486810571,6.7,-1259768.60776198 
 06/08  21:17:00,17.1766666666667,6.71312175655498,6.72900109496372,11.9533683350251,12.1046909688683,224035.083455716,117322.497024322,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.6047045582112,12.1882443101032,6.7,-1257360.01246433 
 06/08  21:18:00,17.14,6.71290254779736,6.72855654217119,11.946572921901,12.1002488381886,224033.102555982,117322.514790209,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.5521254028435,12.1830945231757,6.7,-1254970.61076559 
 06/08  21:19:00,17.1033333333333,6.71269567624187,6.72813850552492,11.9397710224156,12.0956508919953,224031.136625658,117322.533186718,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.4996852969505,12.1779872662927,6.7,-1252596.40191986 
 06/08  21:20:00,17.0666666666667,6.71250038763173,6.72774536548244,11.932983110025,12.0908791641305,224029.183278768,117322.552048345,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.4473817004816,12.172910030159,6.7,-1250234.43296091 
 06/08  21:21:00,17.03,6.71231597257728,6.72737560679994,11.9262130395748,12.0859210913189,224027.24158215,117322.571256732,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.3951665404109,12.1678501794713,6.7,-1247880.68890696 
 06/08  21:22:00,16.9933333333333,6.71214176372325,6.72702781032483,11.9194447483716,12.0807698738465,224025.310017101,117322.590727253,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.3430252785133,12.1627952953325,6.7,-1245531.98794354 
 06/08  21:23:00,16.9566666666667,6.71197713310022,6.72670064632158,11.9126588433587,12.0754244385107,224023.38830829,117322.610399428,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26313.8198445735,54.2909387955303,12.1577335034777,6.7,-1243185.17953528 
